training set 809
validation set 203
-------------------------------------
{'lr': 0.0009605105020413945, 'batch_size': 8, 'weight_decay': 1.1923305553979827e-06, 'gamma': 0.00433118420135304}
train_acc: 0.22249690976514216, val_acc: 0.2512315270935961, train_loss: 1.7414323932897617, val_loss: 1.7122327852718935 (3 / 100)
train_acc: 0.26328800988875156, val_acc: 0.3399014778325123, train_loss: 1.6954257841900047, val_loss: 1.5813914566791702 (4 / 100)
train_acc: 0.34363411619283063, val_acc: 0.3891625615763547, train_loss: 1.587024336692282, val_loss: 1.5316419877442233 (5 / 100)
train_acc: 0.34981458590852904, val_acc: 0.3251231527093596, train_loss: 1.5745984631209498, val_loss: 1.518775848332297 (6 / 100)
train_acc: 0.34363411619283063, val_acc: 0.3694581280788177, train_loss: 1.5029979368075452, val_loss: 1.4453341127029193 (7 / 100)
train_acc: 0.37824474660074164, val_acc: 0.43349753694581283, train_loss: 1.479961402336658, val_loss: 1.3624717108721804 (8 / 100)
train_acc: 0.377008652657602, val_acc: 0.4039408866995074, train_loss: 1.4409609340472038, val_loss: 1.3913356893755533 (9 / 100)
train_acc: 0.4004944375772559, val_acc: 0.4088669950738916, train_loss: 1.404440481082176, val_loss: 1.3022846359337492 (10 / 100)
train_acc: 0.4042027194066749, val_acc: 0.3842364532019704, train_loss: 1.391217356706579, val_loss: 1.4283153975538432 (11 / 100)
train_acc: 0.40296662546353523, val_acc: 0.4187192118226601, train_loss: 1.3749798602609906, val_loss: 1.2727631559512886 (12 / 100)
train_acc: 0.4177997527812114, val_acc: 0.41379310344827586, train_loss: 1.3552324279719141, val_loss: 1.2766743886646965 (13 / 100)
train_acc: 0.4276885043263288, val_acc: 0.4630541871921182, train_loss: 1.309321436805395, val_loss: 1.2355686837229236 (14 / 100)
train_acc: 0.411619283065513, val_acc: 0.43842364532019706, train_loss: 1.292285181535926, val_loss: 1.2435247698440928 (15 / 100)
train_acc: 0.4388133498145859, val_acc: 0.3891625615763547, train_loss: 1.2877236589955163, val_loss: 1.349356521526581 (16 / 100)
train_acc: 0.4561186650185414, val_acc: 0.458128078817734, train_loss: 1.2814552669030037, val_loss: 1.2022914322726246 (17 / 100)
train_acc: 0.4177997527812114, val_acc: 0.4630541871921182, train_loss: 1.3409649845401495, val_loss: 1.2533402645529197 (18 / 100)
train_acc: 0.4610630407911001, val_acc: 0.4433497536945813, train_loss: 1.2598683607150951, val_loss: 1.2209043626127571 (19 / 100)
train_acc: 0.46600741656365885, val_acc: 0.4433497536945813, train_loss: 1.2297551290066486, val_loss: 1.2716319196917154 (20 / 100)
train_acc: 0.48702101359703337, val_acc: 0.5024630541871922, train_loss: 1.1711686933585828, val_loss: 1.1861876360888552 (21 / 100)
train_acc: 0.46600741656365885, val_acc: 0.46798029556650245, train_loss: 1.1682531306121788, val_loss: 1.2251795007677502 (22 / 100)
train_acc: 0.5080346106304079, val_acc: 0.5270935960591133, train_loss: 1.15873435165443, val_loss: 1.0725015942099059 (23 / 100)
train_acc: 0.5216316440049443, val_acc: 0.5024630541871922, train_loss: 1.108327594764153, val_loss: 1.1510163563225657 (24 / 100)
train_acc: 0.5302843016069221, val_acc: 0.5270935960591133, train_loss: 1.1065113046407995, val_loss: 1.1314583649776253 (25 / 100)
train_acc: 0.5500618046971569, val_acc: 0.49261083743842365, train_loss: 1.103091614502764, val_loss: 1.099743732090654 (26 / 100)
train_acc: 0.5525339925834364, val_acc: 0.5517241379310345, train_loss: 1.030926421781995, val_loss: 1.1638884379945953 (27 / 100)
train_acc: 0.5772558714462299, val_acc: 0.5123152709359606, train_loss: 1.0105969095406928, val_loss: 1.178521493972816 (28 / 100)
train_acc: 0.5871446229913473, val_acc: 0.5320197044334976, train_loss: 0.9718693017370179, val_loss: 1.2020329750817398 (29 / 100)
train_acc: 0.6056860321384425, val_acc: 0.5221674876847291, train_loss: 0.9340484961591043, val_loss: 1.1680756255323663 (30 / 100)
train_acc: 0.6365883807169345, val_acc: 0.5763546798029556, train_loss: 0.9012337150915591, val_loss: 1.0825748947159997 (31 / 100)
train_acc: 0.630407911001236, val_acc: 0.5665024630541872, train_loss: 0.8661351693133341, val_loss: 1.0817362316723527 (32 / 100)
train_acc: 0.553770086526576, val_acc: 0.5123152709359606, train_loss: 1.1009947438764631, val_loss: 1.1983238640677165 (33 / 100)
train_acc: 0.6625463535228677, val_acc: 0.5123152709359606, train_loss: 0.8603289999684828, val_loss: 1.1607668737472572 (34 / 100)
train_acc: 0.6971569839307787, val_acc: 0.5517241379310345, train_loss: 0.8312462994135796, val_loss: 0.9804274210788934 (35 / 100)
train_acc: 0.7441285537700866, val_acc: 0.5517241379310345, train_loss: 0.680736410603093, val_loss: 1.4402880052040363 (36 / 100)
train_acc: 0.7688504326328801, val_acc: 0.5812807881773399, train_loss: 0.6193202826826475, val_loss: 0.9918821794646127 (37 / 100)
train_acc: 0.7849196538936959, val_acc: 0.6157635467980296, train_loss: 0.5880584122960736, val_loss: 1.0883627677785939 (38 / 100)
train_acc: 0.7206427688504327, val_acc: 0.5270935960591133, train_loss: 0.665145217119837, val_loss: 1.4388927617683787 (39 / 100)
train_acc: 0.788627935723115, val_acc: 0.625615763546798, train_loss: 0.5365241396117711, val_loss: 0.9908043369283817 (40 / 100)
train_acc: 0.823238566131026, val_acc: 0.5960591133004927, train_loss: 0.4903018462790547, val_loss: 1.2677586824435907 (41 / 100)
train_acc: 0.8454882571075402, val_acc: 0.625615763546798, train_loss: 0.4349713894286468, val_loss: 1.1386058999987072 (42 / 100)
train_acc: 0.7589616810877626, val_acc: 0.5467980295566502, train_loss: 0.6121350005176954, val_loss: 1.3708340922012705 (43 / 100)
train_acc: 0.799752781211372, val_acc: 0.6305418719211823, train_loss: 0.5313982291628315, val_loss: 1.188432938946879 (44 / 100)
overfit -> train_accuracy 0.8763906056860321, val_accuracy 0.6157635467980296
lr 0.0011230697132414082, batch 8, decay 6.876236641162592e-05, gamma 0.0013061543344017107, val accuracy 0.6305418719211823, val loss 1.188432938946879 [28 / 50]
-------------------------------------
{'lr': 0.002810721124196567, 'batch_size': 8, 'weight_decay': 1.5952910114731925e-06, 'gamma': 0.031229574205693476}
train_acc: 0.1841779975278121, val_acc: 0.23645320197044334, train_loss: 1.7736322156283706, val_loss: 1.7493092062438063 (1 / 100)
train_acc: 0.2323856613102596, val_acc: 0.19704433497536947, train_loss: 1.7460698481690604, val_loss: 1.704850966707239 (2 / 100)
train_acc: 0.276885043263288, val_acc: 0.33497536945812806, train_loss: 1.6719996045045415, val_loss: 1.6002097029991338 (3 / 100)
train_acc: 0.3053152039555006, val_acc: 0.30049261083743845, train_loss: 1.6247756743460562, val_loss: 1.6239364070845355 (4 / 100)
train_acc: 0.29171817058096416, val_acc: 0.30049261083743845, train_loss: 1.6737023634727866, val_loss: 1.6083707551063575 (5 / 100)
train_acc: 0.3337453646477132, val_acc: 0.37438423645320196, train_loss: 1.5671307781276067, val_loss: 1.4157556175011132 (6 / 100)
train_acc: 0.3263288009888752, val_acc: 0.2955665024630542, train_loss: 1.5206579963120601, val_loss: 1.551535383821121 (7 / 100)
train_acc: 0.36711990111248455, val_acc: 0.3694581280788177, train_loss: 1.450901416529831, val_loss: 1.3925152512019492 (8 / 100)
train_acc: 0.34857849196538937, val_acc: 0.3694581280788177, train_loss: 1.4387141519188145, val_loss: 1.4564336908274684 (9 / 100)
train_acc: 0.38936959208899874, val_acc: 0.4236453201970443, train_loss: 1.437618048435678, val_loss: 1.3374366636933952 (10 / 100)
train_acc: 0.3930778739184178, val_acc: 0.41379310344827586, train_loss: 1.3740236679614695, val_loss: 1.462115119830728 (11 / 100)
train_acc: 0.3980222496909765, val_acc: 0.3694581280788177, train_loss: 1.3488264770531389, val_loss: 1.3840846680655268 (12 / 100)
train_acc: 0.41903584672435107, val_acc: 0.39901477832512317, train_loss: 1.3276239008779727, val_loss: 1.4560800602870623 (13 / 100)
train_acc: 0.44128553770086526, val_acc: 0.35960591133004927, train_loss: 1.2892667389623313, val_loss: 1.468719789547286 (14 / 100)
train_acc: 0.4054388133498146, val_acc: 0.43349753694581283, train_loss: 1.3174137211553245, val_loss: 1.286850679684155 (15 / 100)
train_acc: 0.453646477132262, val_acc: 0.4630541871921182, train_loss: 1.2374647731981407, val_loss: 1.3789824520425844 (16 / 100)
train_acc: 0.4635352286773795, val_acc: 0.458128078817734, train_loss: 1.249988094985264, val_loss: 1.5080437983198118 (17 / 100)
train_acc: 0.5006180469715699, val_acc: 0.4630541871921182, train_loss: 1.185962899653667, val_loss: 1.1667210762136675 (18 / 100)
train_acc: 0.4758961681087763, val_acc: 0.46798029556650245, train_loss: 1.1752881470363132, val_loss: 1.2625848329419573 (19 / 100)
train_acc: 0.5129789864029666, val_acc: 0.458128078817734, train_loss: 1.1589262323414882, val_loss: 1.263379683635505 (20 / 100)
train_acc: 0.5562422744128553, val_acc: 0.4433497536945813, train_loss: 1.1065873750502748, val_loss: 1.2985853649712549 (21 / 100)
train_acc: 0.5995055624227441, val_acc: 0.4975369458128079, train_loss: 1.001440333200179, val_loss: 1.3766123397009713 (22 / 100)
train_acc: 0.588380716934487, val_acc: 0.541871921182266, train_loss: 1.0177188774269208, val_loss: 1.2527888395956583 (23 / 100)
train_acc: 0.6081582200247219, val_acc: 0.5073891625615764, train_loss: 0.930257657549732, val_loss: 1.1609079615382725 (24 / 100)
train_acc: 0.6526576019777504, val_acc: 0.5172413793103449, train_loss: 0.850367421125452, val_loss: 1.276600499458501 (25 / 100)
train_acc: 0.6588380716934487, val_acc: 0.5073891625615764, train_loss: 0.7897051580167377, val_loss: 1.2004812703344034 (26 / 100)
train_acc: 0.6328800988875154, val_acc: 0.5467980295566502, train_loss: 0.9570895284598484, val_loss: 1.1442816163518745 (27 / 100)
train_acc: 0.7268232385661311, val_acc: 0.4975369458128079, train_loss: 0.7086417888681438, val_loss: 1.3896057015569339 (28 / 100)
train_acc: 0.7466007416563659, val_acc: 0.5320197044334976, train_loss: 0.6770254092104503, val_loss: 1.4742763300834618 (29 / 100)
train_acc: 0.7589616810877626, val_acc: 0.5812807881773399, train_loss: 0.6070078937025978, val_loss: 1.5290578480791577 (30 / 100)
train_acc: 0.7948084054388134, val_acc: 0.5517241379310345, train_loss: 0.5292767303983125, val_loss: 1.71521067266981 (31 / 100)
train_acc: 0.7342398022249691, val_acc: 0.5566502463054187, train_loss: 0.67958457007249, val_loss: 1.2846663870247714 (32 / 100)
train_acc: 0.823238566131026, val_acc: 0.6009852216748769, train_loss: 0.4684014902421364, val_loss: 1.4769244241009791 (33 / 100)
train_acc: 0.823238566131026, val_acc: 0.5960591133004927, train_loss: 0.46872311675799055, val_loss: 1.243909595047899 (34 / 100)
overfit -> train_accuracy 0.8788627935723115, val_accuracy 0.6157635467980296
lr 0.002810721124196567, batch 8, decay 1.5952910114731925e-06, gamma 0.031229574205693476, val accuracy 0.6157635467980296, val loss 1.7045065663718237 [29 / 50]
-------------------------------------
{'lr': 0.0009508825967508436, 'batch_size': 8, 'weight_decay': 1.3797496581449174e-05, 'gamma': 0.036120032191297086}
train_acc: 0.1619283065512979, val_acc: 0.18226600985221675, train_loss: 1.781864113949138, val_loss: 1.7589624767820236 (1 / 100)
train_acc: 0.1965389369592089, val_acc: 0.270935960591133, train_loss: 1.759624323827227, val_loss: 1.7404160945873541 (2 / 100)
train_acc: 0.2200247218788628, val_acc: 0.1921182266009852, train_loss: 1.754249202158896, val_loss: 1.7289161494212786 (3 / 100)
train_acc: 0.26081582200247216, val_acc: 0.3399014778325123, train_loss: 1.716293647056457, val_loss: 1.6204250598775929 (4 / 100)
train_acc: 0.3127317676143387, val_acc: 0.31527093596059114, train_loss: 1.6536123631763813, val_loss: 1.6705643608065075 (5 / 100)
train_acc: 0.32014833127317677, val_acc: 0.3497536945812808, train_loss: 1.6019831181161925, val_loss: 1.5361537504665956 (6 / 100)
train_acc: 0.3374536464771323, val_acc: 0.3645320197044335, train_loss: 1.5585837468818033, val_loss: 1.442990404044466 (7 / 100)
train_acc: 0.37082818294190356, val_acc: 0.35960591133004927, train_loss: 1.5157278617026633, val_loss: 1.3911107385099815 (8 / 100)
train_acc: 0.3621755253399258, val_acc: 0.43842364532019706, train_loss: 1.478961429430911, val_loss: 1.4288324440641356 (9 / 100)
train_acc: 0.36711990111248455, val_acc: 0.3793103448275862, train_loss: 1.4373016926207856, val_loss: 1.4333670297866972 (10 / 100)
train_acc: 0.315203955500618, val_acc: 0.33497536945812806, train_loss: 1.5890693437625805, val_loss: 1.468652308280832 (11 / 100)
train_acc: 0.37330037082818296, val_acc: 0.4088669950738916, train_loss: 1.4852028850866632, val_loss: 1.4573635966906995 (12 / 100)
train_acc: 0.3856613102595797, val_acc: 0.3842364532019704, train_loss: 1.4166843982503206, val_loss: 1.418854081571983 (13 / 100)
train_acc: 0.3868974042027194, val_acc: 0.39408866995073893, train_loss: 1.402106260339763, val_loss: 1.3416198627114884 (14 / 100)
train_acc: 0.40173053152039556, val_acc: 0.4236453201970443, train_loss: 1.3623870189758698, val_loss: 1.3089972229426718 (15 / 100)
train_acc: 0.4276885043263288, val_acc: 0.458128078817734, train_loss: 1.336798009972637, val_loss: 1.2991627155266372 (16 / 100)
train_acc: 0.4326328800988875, val_acc: 0.43349753694581283, train_loss: 1.3267810144294767, val_loss: 1.3518719103535994 (17 / 100)
train_acc: 0.4103831891223733, val_acc: 0.458128078817734, train_loss: 1.3543075352575635, val_loss: 1.274064039361888 (18 / 100)
train_acc: 0.4363411619283066, val_acc: 0.4236453201970443, train_loss: 1.2665077190021945, val_loss: 1.2577732184837604 (19 / 100)
train_acc: 0.45488257107540175, val_acc: 0.4827586206896552, train_loss: 1.2418702235180603, val_loss: 1.2045756596062571 (20 / 100)
train_acc: 0.4635352286773795, val_acc: 0.46798029556650245, train_loss: 1.2650912619933798, val_loss: 1.1935991865073519 (21 / 100)
train_acc: 0.48825710754017304, val_acc: 0.4482758620689655, train_loss: 1.2401033732740783, val_loss: 1.224204240761367 (22 / 100)
train_acc: 0.48825710754017304, val_acc: 0.43842364532019706, train_loss: 1.19390144365827, val_loss: 1.1982240671007505 (23 / 100)
train_acc: 0.49938195302843014, val_acc: 0.4827586206896552, train_loss: 1.1900386875138442, val_loss: 1.1727215503824169 (24 / 100)
train_acc: 0.5203955500618047, val_acc: 0.4975369458128079, train_loss: 1.1331769662675515, val_loss: 1.1725253092831578 (25 / 100)
train_acc: 0.5142150803461063, val_acc: 0.5369458128078818, train_loss: 1.1441521765422467, val_loss: 1.1172201733283809 (26 / 100)
train_acc: 0.5500618046971569, val_acc: 0.4876847290640394, train_loss: 1.0893191330512464, val_loss: 1.1962883296271263 (27 / 100)
train_acc: 0.5475896168108776, val_acc: 0.5123152709359606, train_loss: 1.0841944096851703, val_loss: 1.145369449823067 (28 / 100)
train_acc: 0.5512978986402967, val_acc: 0.5517241379310345, train_loss: 1.062163628223358, val_loss: 1.064674987581563 (29 / 100)
train_acc: 0.595797280593325, val_acc: 0.5763546798029556, train_loss: 0.9825177970716479, val_loss: 1.0264245891218702 (30 / 100)
train_acc: 0.5995055624227441, val_acc: 0.5073891625615764, train_loss: 1.0008013967530542, val_loss: 1.2024767566197023 (31 / 100)
train_acc: 0.630407911001236, val_acc: 0.5073891625615764, train_loss: 0.9359703413193541, val_loss: 1.0821401544392402 (32 / 100)
train_acc: 0.6477132262051916, val_acc: 0.5566502463054187, train_loss: 0.9057285187418292, val_loss: 1.089969476749157 (33 / 100)
train_acc: 0.6514215080346106, val_acc: 0.5615763546798029, train_loss: 0.8430195358686601, val_loss: 1.1566067000328026 (34 / 100)
train_acc: 0.6934487021013597, val_acc: 0.5665024630541872, train_loss: 0.7741972451156974, val_loss: 1.1606165696247457 (35 / 100)
train_acc: 0.6872682323856613, val_acc: 0.6108374384236454, train_loss: 0.7673873591924038, val_loss: 0.9294878589402279 (36 / 100)
train_acc: 0.757725587144623, val_acc: 0.5665024630541872, train_loss: 0.6412065740863532, val_loss: 1.1277177844728743 (37 / 100)
train_acc: 0.7601977750309024, val_acc: 0.6108374384236454, train_loss: 0.6339699909625154, val_loss: 0.9588682369645594 (38 / 100)
train_acc: 0.792336217552534, val_acc: 0.5467980295566502, train_loss: 0.5346269404195589, val_loss: 1.2747649359585616 (39 / 100)
train_acc: 0.8430160692212608, val_acc: 0.6305418719211823, train_loss: 0.43500381877602107, val_loss: 1.332298170756824 (40 / 100)
train_acc: 0.8084054388133498, val_acc: 0.5812807881773399, train_loss: 0.461229841405588, val_loss: 1.1479333034289882 (41 / 100)
train_acc: 0.830655129789864, val_acc: 0.5911330049261084, train_loss: 0.4666678021363776, val_loss: 1.2600511089334347 (42 / 100)
train_acc: 0.7935723114956736, val_acc: 0.5517241379310345, train_loss: 0.5214921230144053, val_loss: 1.1563951100034666 (43 / 100)
train_acc: 0.823238566131026, val_acc: 0.5812807881773399, train_loss: 0.4857614668102288, val_loss: 1.1774621291700842 (44 / 100)
overfit -> train_accuracy 0.8343634116192831, val_accuracy 0.5172413793103449
lr 0.0009508825967508436, batch 8, decay 1.3797496581449174e-05, gamma 0.036120032191297086, val accuracy 0.6305418719211823, val loss 1.332298170756824 [30 / 50]
-------------------------------------
{'lr': 0.003993721796611854, 'batch_size': 8, 'weight_decay': 6.384992308014864e-06, 'gamma': 0.01646644227119102}
train_acc: 0.16934487021013597, val_acc: 0.18226600985221675, train_loss: 1.7773343418967738, val_loss: 1.757788545979655 (1 / 100)
train_acc: 0.22126081582200247, val_acc: 0.29064039408866993, train_loss: 1.7562532485341849, val_loss: 1.7037626152555343 (2 / 100)
train_acc: 0.2657601977750309, val_acc: 0.3497536945812808, train_loss: 1.6935711917830043, val_loss: 1.5694205561294932 (3 / 100)
train_acc: 0.2249690976514215, val_acc: 0.21674876847290642, train_loss: 1.7505938936075558, val_loss: 1.7334262919543413 (4 / 100)
train_acc: 0.2595797280593325, val_acc: 0.29064039408866993, train_loss: 1.7202907423448504, val_loss: 1.6773274520347858 (5 / 100)
train_acc: 0.30902348578491967, val_acc: 0.3251231527093596, train_loss: 1.6292340065846485, val_loss: 1.5751112135760303 (6 / 100)
